Gene stable ID	NCBI gene (formerly Entrezgene) ID	HGNC symbol	Gene stable ID
ENSG00000203970	245913	DEFB110	ENSG00000203970
ENSG00000180872	245915	DEFB112	ENSG00000180872
ENSG00000142765	84958	SYTL1	ENSG00000142765
ENSG00000226733	100505985		ENSG00000226733
ENSG00000179818	400960	PCBP1-AS1	ENSG00000179818
ENSG00000008197	83741	TFAP2D	ENSG00000008197
ENSG00000170289	54714	CNGB3	ENSG00000170289
ENSG00000064102	55726	INTS13	ENSG00000064102
ENSG00000008196	7021	TFAP2B	ENSG00000008196
ENSG00000137878	145781	GCOM1	ENSG00000137878
ENSG00000170927	5314	PKHD1	ENSG00000170927
ENSG00000156920	139378	ADGRG4	ENSG00000156920
ENSG00000263693	100423000	MIR3161	ENSG00000263693
ENSG00000175619	119765	OR4B1	ENSG00000175619
ENSG00000172208	119764	OR4X2	ENSG00000172208
ENSG00000176567	390113	OR4X1	ENSG00000176567
ENSG00000176555	256148	OR4S1	ENSG00000176555
ENSG00000176547	256144	OR4C3	ENSG00000176547
ENSG00000142733	9064	MAP3K6	ENSG00000142733
ENSG00000176540	79346	OR4C5	ENSG00000176540
ENSG00000149927	8448	DOC2A	ENSG00000149927
ENSG00000111790	26127	FGFR1OP2	ENSG00000111790
ENSG00000237388	403253	OR4A47	ENSG00000237388
ENSG00000176571	168975	CNBD1	ENSG00000176571
ENSG00000130475	23149	FCHO1	ENSG00000130475
ENSG00000102239	680	BRS3	ENSG00000102239
ENSG00000148606	11128	POLR3A	ENSG00000148606
ENSG00000223770	101927356	CACNA2D1-AS1	ENSG00000223770
ENSG00000064115	51768	TM7SF3	ENSG00000064115
ENSG00000102241	27336	HTATSF1	ENSG00000102241
ENSG00000186472	27445	PCLO	ENSG00000186472
ENSG00000175854	375757	SWI5	ENSG00000175854
ENSG00000176566	138009	DCAF4L2	ENSG00000176566
ENSG00000182053	283116	TRIM49B	ENSG00000182053
ENSG00000156103	4325	MMP16	ENSG00000156103
ENSG00000214891	646754	TRIM64C	ENSG00000214891
ENSG00000102243	51442	VGLL1	ENSG00000102243
ENSG00000284488	102465536	MIR6890	ENSG00000284488
ENSG00000172046	10869	USP19	ENSG00000172046
ENSG00000167112	26995	TRUB2	ENSG00000167112
ENSG00000142748	8547	FCN3	ENSG00000142748
ENSG00000216060	100126324	MIR934	ENSG00000216060
ENSG00000233093	100128420	LINC00892	ENSG00000233093
ENSG00000086205	2346	FOLH1	ENSG00000086205
ENSG00000138326	6229	RPS24	ENSG00000138326
ENSG00000102245	959	CD40LG	ENSG00000102245
ENSG00000174950	388611	CD164L2	ENSG00000174950
ENSG00000152944	9412	MED21	ENSG00000152944
ENSG00000167113	51117	COQ4	ENSG00000167113
ENSG00000181773	2827	GPR3	ENSG00000181773
ENSG00000170381	9723	SEMA3E	ENSG00000170381
ENSG00000158195	10163	WASF2	ENSG00000158195
ENSG00000251136	101929709		ENSG00000251136
ENSG00000129675	9459	ARHGEF6	ENSG00000129675
ENSG00000214700	728858	C12orf71	ENSG00000214700
ENSG00000211455	23012	STK38L	ENSG00000211455
ENSG00000167114	10999	SLC27A4	ENSG00000167114
ENSG00000221537	100313830	MIR548H1	ENSG00000221537
ENSG00000104312	8767	RIPK2	ENSG00000104312
ENSG00000126705	27245	AHDC1	ENSG00000126705
ENSG00000167194	146378	C16orf92	ENSG00000167194
ENSG00000207604	406989	MIR206	ENSG00000207604
ENSG00000199080	442890	MIR133B	ENSG00000199080
ENSG00000112115	3605	IL17A	ENSG00000112115
ENSG00000149926	83723	TLCD3B	ENSG00000149926
ENSG00000112116	112744	IL17F	ENSG00000112116
ENSG00000075213	10371	SEMA3A	ENSG00000075213
ENSG00000100714	4522	MTHFD1	ENSG00000100714
ENSG00000230417	414243	LINC00595	ENSG00000230417
ENSG00000230417	100132987	LINC00595	ENSG00000230417
ENSG00000230417	414243	LINC00856	ENSG00000230417
ENSG00000230417	100132987	LINC00856	ENSG00000230417
ENSG00000112118	4172	MCM3	ENSG00000112118
ENSG00000147274	27316	RBMX	ENSG00000147274
ENSG00000029153	56938	ARNTL2	ENSG00000029153
ENSG00000167118	81605	URM1	ENSG00000167118
ENSG00000285043	112694756		ENSG00000285043
ENSG00000164823	734	OSGIN2	ENSG00000164823
ENSG00000000938	2268	FGR	ENSG00000000938
ENSG00000108175	57178	ZMIZ1	ENSG00000108175
ENSG00000284185	407003	MIR219A2	ENSG00000284185
ENSG00000283335	100616335	MIR219B	ENSG00000283335
ENSG00000167123	51148	CERCAM	ENSG00000167123
ENSG00000154025	125206	SLC5A10	ENSG00000154025
ENSG00000235139	101927378		ENSG00000235139
ENSG00000104320	4683	NBN	ENSG00000104320
ENSG00000149925	226	ALDOA	ENSG00000149925
ENSG00000172037	3913	LAMB2	ENSG00000172037
ENSG00000206979	26787	SNORD61	ENSG00000206979
ENSG00000153993	223117	SEMA3D	ENSG00000153993
ENSG00000108179	10105	PPIF	ENSG00000108179
ENSG00000165370	83550	GPR101	ENSG00000165370
ENSG00000170915	85315	PAQR8	ENSG00000170915
ENSG00000156925	7547	ZIC3	ENSG00000156925
ENSG00000096093	114327	EFHC1	ENSG00000096093
ENSG00000165424	219654	ZCCHC24	ENSG00000165424
ENSG00000129682	2258	FGF13	ENSG00000129682
ENSG00000235705	729815		ENSG00000235705
ENSG00000225128	105375380	LINC00972	ENSG00000225128
ENSG00000253626	143244	EIF5AL1	ENSG00000253626
ENSG00000185303	729238	SFTPA2	ENSG00000185303
ENSG00000198822	2913	GRM3	ENSG00000198822
ENSG00000233975	111216282	LINC02574	ENSG00000233975
ENSG00000126709	2537	IFI6	ENSG00000126709
ENSG00000089775	7597	ZBTB25	ENSG00000089775
ENSG00000179841	9495	AKAP5	ENSG00000179841
ENSG00000188522	644815	FAM83G	ENSG00000188522
ENSG00000207800	574507	MIR504	ENSG00000207800
ENSG00000226031	100129662	FGF13-AS1	ENSG00000226031
ENSG00000164659	222223	ELAPOR2	ENSG00000164659
ENSG00000126804	22890	ZBTB1	ENSG00000126804
ENSG00000101981	2158	F9	ENSG00000101981
ENSG00000154016	10750	GRAP	ENSG00000154016
ENSG00000122852	653509	SFTPA1	ENSG00000122852
ENSG00000259116	102723809		ENSG00000259116
ENSG00000177352	64925	CCDC71	ENSG00000177352
ENSG00000126803	3306	HSPA2	ENSG00000126803
ENSG00000185909	200942	KLHDC8B	ENSG00000185909
ENSG00000165807	145376	PPP1R36	ENSG00000165807
ENSG00000136811	4957	ODF2	ENSG00000136811
ENSG00000104325	1666	DECR1	ENSG00000104325
ENSG00000236980	646498	C3orf84	ENSG00000236980
ENSG00000009780	199870	FAM76A	ENSG00000009780
ENSG00000173421	339834	IHO1	ENSG00000173421
ENSG00000101977	4168	MCF2	ENSG00000101977
ENSG00000126822	26030	PLEKHG3	ENSG00000126822
ENSG00000281000	780854	SNORD3D	ENSG00000281000
ENSG00000189152	400581	GRAPL	ENSG00000189152
ENSG00000226676	105378385	LINC02679	ENSG00000226676
ENSG00000205035	440040		ENSG00000205035
ENSG00000245311	101928646	ARNTL2-AS1	ENSG00000245311
ENSG00000225484	101060691	NUTM2B-AS1	ENSG00000225484
ENSG00000165935	341346	SMCO2	ENSG00000165935
ENSG00000188315	375341	C3orf62	ENSG00000188315
ENSG00000110841	8496	PPFIBP1	ENSG00000110841
ENSG00000264633	100422952	MIR4271	ENSG00000264633
ENSG00000114316	7375	USP4	ENSG00000114316
ENSG00000114316	107986084	USP4	ENSG00000114316
ENSG00000070182	6710	SPTB	ENSG00000070182
ENSG00000072134	22905	EPN2	ENSG00000072134
ENSG00000258817	283092	OR4C13	ENSG00000258817
ENSG00000221954	283093	OR4C12	ENSG00000221954
ENSG00000224046	101927420		ENSG00000224046
ENSG00000260811	403257	OR4C45	ENSG00000260811
ENSG00000117758	23673	STX12	ENSG00000117758
ENSG00000135164	9988	DMTF1	ENSG00000135164
ENSG00000188199	729262	NUTM2B	ENSG00000188199
ENSG00000255042	441601	SEPTIN7P11	ENSG00000255042
ENSG00000272447	642361		ENSG00000272447
ENSG00000228570	283008	NUTM2E	ENSG00000228570
ENSG00000255529	81488	POLR2M	ENSG00000255529
ENSG00000117751	5511	PPP1R8	ENSG00000117751
ENSG00000104327	793	CALB1	ENSG00000104327
ENSG00000242600	8512	MBL1P	ENSG00000242600
ENSG00000185926	119749	OR4C46	ENSG00000185926
ENSG00000133661	6441	SFTPD	ENSG00000133661
ENSG00000149923	5531	PPP4C	ENSG00000149923
ENSG00000221840	81318	OR4A5	ENSG00000221840
ENSG00000150244	79097	TRIM48	ENSG00000150244
ENSG00000128918	8854	ALDH1A2	ENSG00000128918
ENSG00000133678	80195	TMEM254	ENSG00000133678
ENSG00000252947	677774	SCARNA1	ENSG00000252947
ENSG00000130775	9473	THEMIS2	ENSG00000130775
ENSG00000181961	81327	OR4A16	ENSG00000181961
ENSG00000181958	81328	OR4A15	ENSG00000181958
ENSG00000065308	9697	TRAM2	ENSG00000065308
ENSG00000284269	102465841	MIR7855	ENSG00000284269
ENSG00000258289	91612	CHURC1	ENSG00000258289
ENSG00000181939	81309	OR4C15	ENSG00000181939
ENSG00000225791	401264	TRAM2-AS1	ENSG00000225791
ENSG00000279514	219428	OR4C16	ENSG00000279514
ENSG00000172188	219429	OR4C11	ENSG00000172188
ENSG00000181927	81300	OR4P4	ENSG00000181927
ENSG00000174982	219431	OR4S2	ENSG00000174982
ENSG00000181903	219432	OR4C6	ENSG00000181903
ENSG00000117748	6118	RPA2	ENSG00000117748
ENSG00000179913	10331	B3GNT3	ENSG00000179913
ENSG00000279761	390142	OR5D13	ENSG00000279761
ENSG00000186113	219436	OR5D14	ENSG00000186113
ENSG00000125954	100529261	CHURC1-FNTB	ENSG00000125954
ENSG00000279395	219437	OR5L1	ENSG00000279395
ENSG00000216775	730101		ENSG00000216775
ENSG00000186119	219438	OR5D18	ENSG00000186119
ENSG00000096092	28978	TMEM14A	ENSG00000096092
ENSG00000205030	26338	OR5L2	ENSG00000205030
ENSG00000189129	219348	PLAC9	ENSG00000189129
ENSG00000205029	390144	OR5D16	ENSG00000205029
ENSG00000248099	3640	INSL3	ENSG00000248099
ENSG00000235397	100874018	EPN2-AS1	ENSG00000235397
ENSG00000149922	6911	TBX6	ENSG00000149922
ENSG00000244067	2939	GSTA2	ENSG00000244067
ENSG00000253799	101937451	LINC01030	ENSG00000253799
ENSG00000180694	169200	TMEM64	ENSG00000180694
ENSG00000108641	27077	B9D1	ENSG00000108641
ENSG00000130768	27293	SMPDL3B	ENSG00000130768
ENSG00000122359	311	ANXA11	ENSG00000122359
ENSG00000124900	84767	TRIM51	ENSG00000124900
ENSG00000248309	101929423	MEF2C-AS1	ENSG00000248309
ENSG00000105639	3718	JAK3	ENSG00000105639
ENSG00000243955	2938	GSTA1	ENSG00000243955
ENSG00000233276	2876	GPX1	ENSG00000233276
ENSG00000176153	2877	GPX2	ENSG00000176153
ENSG00000067560	387	RHOA	ENSG00000067560
ENSG00000101974	286410	ATP11C	ENSG00000101974
ENSG00000187612	390148	OR5W2	ENSG00000187612
ENSG00000139998	376267	RAB15	ENSG00000139998
ENSG00000167825	10798	OR5I1	ENSG00000167825
ENSG00000123119	64168	NECAB1	ENSG00000123119
ENSG00000103569	366	AQP9	ENSG00000103569
ENSG00000090238	83719	YPEL3	ENSG00000090238
ENSG00000174970	282770	OR10AG1	ENSG00000174970
ENSG00000149133	338674	OR5F1	ENSG00000149133
ENSG00000181785	219447	OR5AS1	ENSG00000181785
ENSG00000145022	6988	TCTA	ENSG00000145022
ENSG00000182793	221357	GSTA5	ENSG00000182793
ENSG00000264342	100500825	MIR3660	ENSG00000264342
ENSG00000172154	120586	OR8I2	ENSG00000172154
ENSG00000181767	390151	OR8H2	ENSG00000181767
ENSG00000158156	55113	XKR8	ENSG00000158156
ENSG00000174156	2940	GSTA3	ENSG00000174156
ENSG00000181761	390152	OR8H3	ENSG00000181761
ENSG00000253250	100127983	C8orf88	ENSG00000253250
ENSG00000153140	1070	CETN3	ENSG00000153140
ENSG00000167822	81168	OR8J3	ENSG00000167822
ENSG00000155099	55529	PIP4P2	ENSG00000155099
ENSG00000181752	219453	OR8K5	ENSG00000181752
ENSG00000166035	3990	LIPC	ENSG00000166035
ENSG00000158161	2140	EYA3	ENSG00000158161
ENSG00000174957	282775	OR5J2	ENSG00000174957
ENSG00000169564	5093	PCBP1	ENSG00000169564
ENSG00000231327	100133985	LINC01816	ENSG00000231327
ENSG00000181718	219464	OR5T2	ENSG00000181718
ENSG00000172489	390154	OR5T3	ENSG00000172489
ENSG00000115998	54980	C2orf42	ENSG00000115998
ENSG00000181698	390155	OR5T1	ENSG00000181698
ENSG00000170899	2941	GSTA4	ENSG00000170899
ENSG00000105640	6142	RPL18A	ENSG00000105640
ENSG00000181693	219469	OR8H1	ENSG00000181693
ENSG00000257365	2342	FNTB	ENSG00000257365
ENSG00000257365	100529261	FNTB	ENSG00000257365
ENSG00000102886	79153	GDPD3	ENSG00000102886
ENSG00000145020	275	AMT	ENSG00000145020
ENSG00000255647	731157		ENSG00000255647
ENSG00000280314	219473	OR8K3	ENSG00000280314
ENSG00000176055	153364	MBLAC2	ENSG00000176055
ENSG00000150261	390157	OR8K1	ENSG00000150261
ENSG00000113356	10622	POLR3G	ENSG00000113356
ENSG00000172487	219477	OR8J1	ENSG00000172487
ENSG00000155100	51633	OTUD6B	ENSG00000155100
ENSG00000174236	387849	REP15	ENSG00000174236
ENSG00000172199	219417	OR8U1	ENSG00000172199
ENSG00000283293	125050	RN7SK	ENSG00000283293
ENSG00000221540	100302256	MIR1180	ENSG00000221540
ENSG00000112144	22858	CILK1	ENSG00000112144
ENSG00000061794	60488	MRPS35	ENSG00000061794
ENSG00000272987	79482	OR5AL1	ENSG00000272987
ENSG00000166484	5598	MAPK7	ENSG00000166484
ENSG00000279961	219479	OR8U3	ENSG00000279961
ENSG00000102882	5595	MAPK3	ENSG00000102882
ENSG00000150269	390162	OR5M9	ENSG00000150269
ENSG00000174937	219482	OR5M3	ENSG00000174937
ENSG00000237523	439990	LINC00857	ENSG00000237523
ENSG00000181371	219484	OR5M8	ENSG00000181371
ENSG00000255223	219487	OR5M11	ENSG00000255223
ENSG00000151224	4143	MAT1A	ENSG00000151224
ENSG00000125952	4149	MAX	ENSG00000125952
ENSG00000207166	26780	SNORA68	ENSG00000207166
ENSG00000116001	7072	TIA1	ENSG00000116001
ENSG00000105641	6528	SLC5A5	ENSG00000105641
ENSG00000254834	390167	OR5M10	ENSG00000254834
ENSG00000214954	100130742	LRRC69	ENSG00000214954
ENSG00000205693	100287284	MANSC4	ENSG00000205693
ENSG00000176018	116068	LYSMD3	ENSG00000176018
ENSG00000087448	57542	KLHL42	ENSG00000087448
ENSG00000255012	390168	OR5M1	ENSG00000255012
ENSG00000172464	338675	OR5AP2	ENSG00000172464
ENSG00000172459	219493	OR5AR1	ENSG00000172459
ENSG00000266194	100616245	MIR4661	ENSG00000266194
ENSG00000147606	115111	SLC26A7	ENSG00000147606
ENSG00000174914	390174	OR9G1	ENSG00000174914
ENSG00000087494	5744	PTHLH	ENSG00000087494
ENSG00000259293	101928694	LIPC-AS1	ENSG00000259293
ENSG00000170788	143241	DYDC1	ENSG00000170788
ENSG00000172457	283189	OR9G4	ENSG00000172457
ENSG00000164199	84059	ADGRV1	ENSG00000164199
ENSG00000274770	102465135	MIR6128	ENSG00000274770
ENSG00000137845	102	ADAM10	ENSG00000137845
ENSG00000112146	26268	FBXO9	ENSG00000112146
ENSG00000007080	115098	CCDC124	ENSG00000007080
ENSG00000255433	101927120	LINC02735	ENSG00000255433
ENSG00000207633	574508	MIR505	ENSG00000207633
ENSG00000203933	347487	CXorf66	ENSG00000203933
ENSG00000133665	84332	DYDC2	ENSG00000133665
ENSG00000105642	3780	KCNN1	ENSG00000105642
ENSG00000181273	390181	OR5AK2	ENSG00000181273
ENSG00000233145	728660		ENSG00000233145
ENSG00000230707	389895		ENSG00000230707
ENSG00000283307	219525	OR5AK4P	ENSG00000283307
ENSG00000119392	2733	GLE1	ENSG00000119392
ENSG00000231110	105373343		ENSG00000231110
ENSG00000123106	55297	CCDC91	ENSG00000123106
ENSG00000183908	219527	LRRC55	ENSG00000183908
ENSG00000134595	6658	SOX3	ENSG00000134595
ENSG00000166482	4239	MFAP4	ENSG00000166482
ENSG00000134817	187	APLNR	ENSG00000134817
ENSG00000149115	85456	TNKS1BP1	ENSG00000149115
ENSG00000122378	84293	PRXL2A	ENSG00000122378
ENSG00000105643	27106	ARRDC2	ENSG00000105643
ENSG00000169403	5724	PTAFR	ENSG00000169403
ENSG00000126698	22826	DNAJC8	ENSG00000126698
ENSG00000149136	6749	SSRP1	ENSG00000149136
ENSG00000245975	101928725		ENSG00000245975
ENSG00000128923	54629	MINDY2	ENSG00000128923
ENSG00000137270	8521	GCM1	ENSG00000137270
ENSG00000288642	1038	CDR1	ENSG00000288642
ENSG00000227234	728695	SPANXB1	ENSG00000227234
ENSG00000130770	93974	ATP5IF1	ENSG00000130770
ENSG00000182195	23641	LDOC1	ENSG00000182195
ENSG00000096996	3594	IL12RB1	ENSG00000096996
ENSG00000277215	619455	SPANXA2-OT1	ENSG00000277215
ENSG00000128482	7732	RNF112	ENSG00000128482
ENSG00000108219	81619	TSPAN14	ENSG00000108219
ENSG00000012660	60481	ELOVL5	ENSG00000012660
ENSG00000198573	64663	SPANXC	ENSG00000198573
ENSG00000130766	83667	SESN2	ENSG00000130766
ENSG00000109991	5024	P2RX3	ENSG00000109991
ENSG00000198021	30014	SPANXA1	ENSG00000198021
ENSG00000266531	100616490	MIR4706	ENSG00000266531
ENSG00000130772	54797	MED18	ENSG00000130772
ENSG00000203926	728712	SPANXA2	ENSG00000203926
ENSG00000221238	100302268	MIR1285-2	ENSG00000221238
ENSG00000255002	100128233	LINC02324	ENSG00000255002
ENSG00000116005	51449	PCYOX1	ENSG00000116005
ENSG00000223438	645188		ENSG00000223438
ENSG00000204138	65979	PHACTR4	ENSG00000204138
ENSG00000196406	64648	SPANXD	ENSG00000196406
ENSG00000197694	6709	SPTAN1	ENSG00000197694
ENSG00000064763	55711	FAR2	ENSG00000064763
ENSG00000165509	139081	MAGEC3	ENSG00000165509
ENSG00000266740	100616176	MIR4708	ENSG00000266740
ENSG00000033170	2530	FUT8	ENSG00000033170
ENSG00000157450	54778	RNF111	ENSG00000157450
ENSG00000264056	100847075	MIR5685	ENSG00000264056
ENSG00000156575	10394	PRG3	ENSG00000156575
ENSG00000155495	9947	MAGEC1	ENSG00000155495
ENSG00000142494	55244	SLC47A1	ENSG00000142494
ENSG00000001084	2729	GCLC	ENSG00000001084
ENSG00000102879	11151	CORO1A	ENSG00000102879
ENSG00000186652	5553	PRG2	ENSG00000186652
ENSG00000143977	6637	SNRPG	ENSG00000143977
ENSG00000046774	51438	MAGEC2	ENSG00000046774
ENSG00000189326	441525	SPANXN4	ENSG00000189326
ENSG00000099308	23031	MAST3	ENSG00000099308
ENSG00000189252	139067	SPANXN3	ENSG00000189252
ENSG00000035141	84908	FAM136A	ENSG00000035141
ENSG00000180198	1104	RCC1	ENSG00000180198
ENSG00000179542	139065	SLITRK4	ENSG00000179542
ENSG00000257176	100506606		ENSG00000257176
ENSG00000226659	101929574		ENSG00000226659
ENSG00000268988	494119	SPANXN2	ENSG00000268988
ENSG00000178217	387694	SH2D4B	ENSG00000178217
ENSG00000087502	51290	ERGIC2	ENSG00000087502
ENSG00000276380	389898	UBE2NL	ENSG00000276380
ENSG00000203923	494118	SPANXN1	ENSG00000203923
ENSG00000134802	29015	SLC43A3	ENSG00000134802
ENSG00000231082	105378386	LINC02655	ENSG00000231082
ENSG00000163235	7039	TGFA	ENSG00000163235
ENSG00000185737	10718	NRG3	ENSG00000185737
ENSG00000185985	84631	SLITRK2	ENSG00000185985
ENSG00000105647	5296	PIK3R2	ENSG00000105647
ENSG00000252219	102466721	MIR892C	ENSG00000252219
ENSG00000216075	100126303	MIR890	ENSG00000216075
ENSG00000216005	100126306	MIR888	ENSG00000216005
ENSG00000215943	100126342	MIR892A	ENSG00000215943
ENSG00000216098	100126307	MIR892B	ENSG00000216098
ENSG00000216064	100126304	MIR891B	ENSG00000216064
ENSG00000216056	100126341	MIR891A	ENSG00000216056
ENSG00000235699	100133053	CXorf51B	ENSG00000235699
ENSG00000224440	100129239	CXorf51A	ENSG00000224440
ENSG00000284377	105373347		ENSG00000284377
ENSG00000216171	100302114	MIR513C	ENSG00000216171
ENSG00000207871	100313822	MIR513B	ENSG00000207871
ENSG00000207873	574509	MIR513A1	ENSG00000207873
ENSG00000207984	574510	MIR513A2	ENSG00000207984
ENSG00000207731	574511	MIR506	ENSG00000207731
ENSG00000207969	574512	MIR507	ENSG00000207969
ENSG00000207589	574513	MIR508	ENSG00000207589
ENSG00000252583	100422847	MIR514B	ENSG00000252583
ENSG00000212013	100126301	MIR509-2	ENSG00000212013
ENSG00000137776	79811	SLTM	ENSG00000137776
ENSG00000212014	100126337	MIR509-3	ENSG00000212014
ENSG00000208000	574514	MIR509-1	ENSG00000208000
ENSG00000207641	574515	MIR510	ENSG00000207641
ENSG00000207868	574516	MIR514A1	ENSG00000207868
ENSG00000207866	574517	MIR514A2	ENSG00000207866
ENSG00000207867	574518	MIR514A3	ENSG00000207867
ENSG00000079102	862	RUNX1T1	ENSG00000079102
ENSG00000216490	10437	IFI30	ENSG00000216490
ENSG00000268066	100126270	FMR1-AS1	ENSG00000268066
ENSG00000102081	2332	FMR1	ENSG00000102081
ENSG00000075340	119	ADD2	ENSG00000075340
ENSG00000072210	224	ALDH3A2	ENSG00000072210
ENSG00000254858	84769	MPV17L2	ENSG00000254858
ENSG00000231683	101927136		ENSG00000231683
ENSG00000233945	105378397	LINC02650	ENSG00000233945
ENSG00000135185	79161	TMEM243	ENSG00000135185
ENSG00000257599	101055625	OVCH1-AS1	ENSG00000257599
ENSG00000165678	27069	GHITM	ENSG00000165678
ENSG00000105649	5864	RAB3A	ENSG00000105649
ENSG00000187950	341350	OVCH1	ENSG00000187950
ENSG00000235899	101927171	LINC01564	ENSG00000235899
ENSG00000124743	401265	KLHL31	ENSG00000124743
ENSG00000268650	102725254		ENSG00000268650
ENSG00000169627	552900	BOLA2B	ENSG00000169627
ENSG00000169627	654483	BOLA2B	ENSG00000169627
ENSG00000207781	693210	MIR625	ENSG00000207781
ENSG00000137269	55227	LRRC1	ENSG00000137269
ENSG00000132207	548593	SLX1A	ENSG00000132207
ENSG00000133687	83857	TMTC1	ENSG00000133687
ENSG00000105650	5143	PDE4C	ENSG00000105650
ENSG00000285972	642934	CERNA2	ENSG00000285972
ENSG00000188373	387695	C10orf99	ENSG00000188373
ENSG00000148600	92211	CDHR1	ENSG00000148600
ENSG00000145029	84276	NICN1	ENSG00000145029
ENSG00000005469	54677	CROT	ENSG00000005469
ENSG00000113369	57561	ARRDC3	ENSG00000113369
ENSG00000146147	90523	MLIP	ENSG00000146147
ENSG00000213599	100526830	SLX1A-SULT1A3	ENSG00000213599
ENSG00000168152	79725	THAP9	ENSG00000168152
ENSG00000242125	8420	SNHG3	ENSG00000242125
ENSG00000200087	26768	SNORA73B	ENSG00000200087
ENSG00000281357	100129716	ARRDC3-AS1	ENSG00000281357
ENSG00000180098	54952	TRNAU1AP	ENSG00000180098
ENSG00000173402	1605	DAG1	ENSG00000173402
ENSG00000189308	132660	LIN54	ENSG00000189308
ENSG00000196553	440184	CCDC196	ENSG00000196553
ENSG00000261052	6818	SULT1A3	ENSG00000261052
ENSG00000157456	9133	CCNB2	ENSG00000157456
ENSG00000197989	85028	SNHG12	ENSG00000197989
ENSG00000133704	10526	IPO8	ENSG00000133704
ENSG00000186907	349667	RTN4RL2	ENSG00000186907
ENSG00000237187	441094	NR2F1-AS1	ENSG00000237187
ENSG00000204033	340745	LRIT2	ENSG00000204033
ENSG00000171723	10243	GPHN	ENSG00000171723
ENSG00000226913	100132677	BSN-DT	ENSG00000226913
ENSG00000164061	8927	BSN	ENSG00000164061
ENSG00000148604	5995	RGR	ENSG00000148604
ENSG00000149150	8501	SLC43A1	ENSG00000149150
ENSG00000157483	4643	MYO1E	ENSG00000157483
ENSG00000005471	5244	ABCB4	ENSG00000005471
ENSG00000164062	327	APEH	ENSG00000164062
ENSG00000110888	65981	CAPRIN2	ENSG00000110888
ENSG00000198064	613037	NPIPB13	ENSG00000198064
ENSG00000221539	692212	SNORD99	ENSG00000221539
ENSG00000278274	677838	SNORA61	ENSG00000278274
ENSG00000273544	677825	SNORA44	ENSG00000273544
ENSG00000280498	692073	SNORA16A	ENSG00000280498
ENSG00000236740	101927189		ENSG00000236740
ENSG00000120656	6883	TAF12	ENSG00000120656
ENSG00000183604	595101	SMG1P5	ENSG00000183604
ENSG00000284797	729966		ENSG00000284797
ENSG00000183733	344018	FIGLA	ENSG00000183733
ENSG00000130518	80726	IQCN	ENSG00000130518
ENSG00000236996	100874282	MLIP-IT1	ENSG00000236996
ENSG00000152672	165530	CLEC4F	ENSG00000152672
ENSG00000148602	26103	LRIT1	ENSG00000148602
ENSG00000134809	26519	TIMM10	ENSG00000134809
ENSG00000188060	115273	RAB42	ENSG00000188060
ENSG00000137251	27283	TINAG	ENSG00000137251
ENSG00000169217	10421	CD2BP2	ENSG00000169217
ENSG00000229388	105378616	LINC01715	ENSG00000229388
ENSG00000229404	170425	LINC00858	ENSG00000229404
ENSG00000274978	26824	RNU11	ENSG00000274978
ENSG00000214872	219537	SMTNL1	ENSG00000214872
ENSG00000162419	10691	GMEB1	ENSG00000162419
ENSG00000116031	50489	CD207	ENSG00000116031
ENSG00000107771	54462	CCSER2	ENSG00000107771
ENSG00000156587	9246	UBE2L6	ENSG00000156587
